alignment_coverage,ani,querry,reference,primary_cluster
0.17,0.7071,Acidobacteriaceae_bacterium_TAA_166.fna,Candidatus_Sulfotelmatomonas_gaucii.fna,0
0.17,0.7073999999999999,Candidatus_Sulfotelmatomonas_gaucii.fna,Acidobacteriaceae_bacterium_TAA_166.fna,0
0.36,0.7364,Acidobacteriaceae_bacterium_URHE0068.fna,Candidatus_Sulfotelmatomonas_gaucii.fna,0
0.36,0.7363,Candidatus_Sulfotelmatomonas_gaucii.fna,Acidobacteriaceae_bacterium_URHE0068.fna,0
0.2,0.7058,Acidobacteriaceae_sp_KBS_83.fna,Candidatus_Sulfotelmatomonas_gaucii.fna,0
0.2,0.7054,Candidatus_Sulfotelmatomonas_gaucii.fna,Acidobacteriaceae_sp_KBS_83.fna,0
0.18,0.7011,Acidobacteriaceae_sp_KBS_89.fna,Candidatus_Sulfotelmatomonas_gaucii.fna,0
0.18,0.7011,Candidatus_Sulfotelmatomonas_gaucii.fna,Acidobacteriaceae_sp_KBS_89.fna,0
0.07,0.6806,Acidobacteriaceae_sp_KBS_96.fna,Candidatus_Sulfotelmatomonas_gaucii.fna,0
0.07,0.68,Candidatus_Sulfotelmatomonas_gaucii.fna,Acidobacteriaceae_sp_KBS_96.fna,0
0.06,0.6895,Acidobacteria_CoA2_BinC42.fna,Candidatus_Sulfotelmatomonas_gaucii.fna,0
0.06,0.6890999999999999,Candidatus_Sulfotelmatomonas_gaucii.fna,Acidobacteria_CoA2_BinC42.fna,0
0.05,0.6839,Acidobacteria_CoA8_BinC33.fna,Candidatus_Sulfotelmatomonas_gaucii.fna,0
0.05,0.6831,Candidatus_Sulfotelmatomonas_gaucii.fna,Acidobacteria_CoA8_BinC33.fna,0
0.08,0.6861,Acidobacteriales_BinDmb87.fna,Candidatus_Sulfotelmatomonas_gaucii.fna,0
0.08,0.6861,Candidatus_Sulfotelmatomonas_gaucii.fna,Acidobacteriales_BinDmb87.fna,0
0.06,0.6883,Acidobacteria_sp_Bin1_Ga0077522.fna,Candidatus_Sulfotelmatomonas_gaucii.fna,0
0.06,0.6894,Candidatus_Sulfotelmatomonas_gaucii.fna,Acidobacteria_sp_Bin1_Ga0077522.fna,0
0.03,0.6772,Acidobacteria_sp_Ga0074141.fna,Candidatus_Sulfotelmatomonas_gaucii.fna,0
0.03,0.6770999999999999,Candidatus_Sulfotelmatomonas_gaucii.fna,Acidobacteria_sp_Ga0074141.fna,0
0.03,0.6737000000000001,Acidobacteria_sp_genome_bin_23_Ga0077534.fna,Candidatus_Sulfotelmatomonas_gaucii.fna,0
0.03,0.6736,Candidatus_Sulfotelmatomonas_gaucii.fna,Acidobacteria_sp_genome_bin_23_Ga0077534.fna,0
0.05,0.6851,Acidobacteria_sp_genome_bin_45_Ga0077553.fna,Candidatus_Sulfotelmatomonas_gaucii.fna,0
0.05,0.685,Candidatus_Sulfotelmatomonas_gaucii.fna,Acidobacteria_sp_genome_bin_45_Ga0077553.fna,0
0.02,0.6729999999999999,Acidobacteriia_bacterium_EBPR_Ga0073602.fna,Candidatus_Sulfotelmatomonas_gaucii.fna,0
0.02,0.6731,Candidatus_Sulfotelmatomonas_gaucii.fna,Acidobacteriia_bacterium_EBPR_Ga0073602.fna,0
0.25,0.713,Acidobacterium_capsulatum_ATCC_51196.fna,Candidatus_Sulfotelmatomonas_gaucii.fna,0
0.25,0.7132,Candidatus_Sulfotelmatomonas_gaucii.fna,Acidobacterium_capsulatum_ATCC_51196.fna,0
0.22,0.706,Acidobacterium_sp_PMMR2.fna,Candidatus_Sulfotelmatomonas_gaucii.fna,0
0.22,0.7059000000000001,Candidatus_Sulfotelmatomonas_gaucii.fna,Acidobacterium_sp_PMMR2.fna,0
0.17,0.7015,Acidobacterium_strain_J13.fna,Candidatus_Sulfotelmatomonas_gaucii.fna,0
0.17,0.7014,Candidatus_Sulfotelmatomonas_gaucii.fna,Acidobacterium_strain_J13.fna,0
0.06,0.684,Bryobacter_aggregatus_DSM_18758.fna,Candidatus_Sulfotelmatomonas_gaucii.fna,0
0.06,0.6838,Candidatus_Sulfotelmatomonas_gaucii.fna,Bryobacter_aggregatus_DSM_18758.fna,0
0.06,0.684,Bryobacter_aggregatus_MPL3.fna,Candidatus_Sulfotelmatomonas_gaucii.fna,0
0.06,0.6838,Candidatus_Sulfotelmatomonas_gaucii.fna,Bryobacter_aggregatus_MPL3.fna,0
0.17,0.7040000000000001,Bryocella_elongata_DSM_22489.fna,Candidatus_Sulfotelmatomonas_gaucii.fna,0
0.17,0.7040000000000001,Candidatus_Sulfotelmatomonas_gaucii.fna,Bryocella_elongata_DSM_22489.fna,0
0.04,0.68,Candidatus_Chloracidobacterium_thermophilum_B.fna,Candidatus_Sulfotelmatomonas_gaucii.fna,0
0.04,0.6794,Candidatus_Sulfotelmatomonas_gaucii.fna,Candidatus_Chloracidobacterium_thermophilum_B.fna,0
0.13,0.6964,Candidatus_Koribacter_versatilis_Ellin345.fna,Candidatus_Sulfotelmatomonas_gaucii.fna,0
0.13,0.6960999999999999,Candidatus_Sulfotelmatomonas_gaucii.fna,Candidatus_Koribacter_versatilis_Ellin345.fna,0
0.12,0.6890000000000001,Candidatus_Solibacter_usitatus.fna,Candidatus_Sulfotelmatomonas_gaucii.fna,0
0.12,0.6887000000000001,Candidatus_Sulfotelmatomonas_gaucii.fna,Candidatus_Solibacter_usitatus.fna,0
0.14,0.6989,Candidatus_Sulfotelmatobacter_kueseliae.fna,Candidatus_Sulfotelmatomonas_gaucii.fna,0
0.14,0.6986,Candidatus_Sulfotelmatomonas_gaucii.fna,Candidatus_Sulfotelmatobacter_kueseliae.fna,0
0.05,0.6837000000000001,Acidipila_rosea_DSM_103428.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.05,0.6831999999999999,Chloracidobacterium_thermophilum_OC1.fna,Acidipila_rosea_DSM_103428.fna,0
0.06,0.6789000000000001,Acidipila_sp_4G-K13.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.06,0.6792,Chloracidobacterium_thermophilum_OC1.fna,Acidipila_sp_4G-K13.fna,0
0.03,0.6720999999999999,Acidobacteria_bacterium_EAC88.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.03,0.6720999999999999,Chloracidobacterium_thermophilum_OC1.fna,Acidobacteria_bacterium_EAC88.fna,0
0.04,0.6808,Acidobacteria_bacterium_KBS_146.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.04,0.6807,Chloracidobacterium_thermophilum_OC1.fna,Acidobacteria_bacterium_KBS_146.fna,0
0.05,0.6792,Acidobacteria_bacterium_NP133.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.05,0.679,Chloracidobacterium_thermophilum_OC1.fna,Acidobacteria_bacterium_NP133.fna,0
0.03,0.6818000000000001,Acidobacteria_bacterium_RBG_13_68_16.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.03,0.6827,Chloracidobacterium_thermophilum_OC1.fna,Acidobacteria_bacterium_RBG_13_68_16.fna,0
0.05,0.6811,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_61_28.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.05,0.6812,Chloracidobacterium_thermophilum_OC1.fna,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_61_28.fna,0
0.05,0.6829000000000001,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_64_15.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.05,0.6827,Chloracidobacterium_thermophilum_OC1.fna,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_64_15.fna,0
0.06,0.6846,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_67_21.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.06,0.6836,Chloracidobacterium_thermophilum_OC1.fna,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_67_21.fna,0
0.05,0.6818000000000001,Acidobacteria_bacterium_RIFCSPLOWO2_12_FULL_65_11.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.05,0.6818000000000001,Chloracidobacterium_thermophilum_OC1.fna,Acidobacteria_bacterium_RIFCSPLOWO2_12_FULL_65_11.fna,0
0.05,0.6878,Acidobacteria_bacterium_RIFCSPLOWO2_12_FULL_68_19.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.05,0.6873999999999999,Chloracidobacterium_thermophilum_OC1.fna,Acidobacteria_bacterium_RIFCSPLOWO2_12_FULL_68_19.fna,0
0.05,0.6742,Acidobacteria_BinDmb228.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.05,0.6748000000000001,Chloracidobacterium_thermophilum_OC1.fna,Acidobacteria_BinDmb228.fna,0
0.04,0.6761,Acidobacteriaceae_bacterium_SBC82.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.04,0.6764,Chloracidobacterium_thermophilum_OC1.fna,Acidobacteriaceae_bacterium_SBC82.fna,0
0.05,0.6811,Acidobacteriaceae_bacterium_TAA_166.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.05,0.6820999999999999,Chloracidobacterium_thermophilum_OC1.fna,Acidobacteriaceae_bacterium_TAA_166.fna,0
0.05,0.6803,Acidobacteriaceae_bacterium_URHE0068.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.05,0.6804000000000001,Chloracidobacterium_thermophilum_OC1.fna,Acidobacteriaceae_bacterium_URHE0068.fna,0
0.05,0.6787000000000001,Acidobacteriaceae_sp_KBS_83.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.05,0.6781999999999999,Chloracidobacterium_thermophilum_OC1.fna,Acidobacteriaceae_sp_KBS_83.fna,0
0.04,0.6785,Acidobacteriaceae_sp_KBS_89.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.04,0.6785,Chloracidobacterium_thermophilum_OC1.fna,Acidobacteriaceae_sp_KBS_89.fna,0
0.04,0.6697,Acidobacteriaceae_sp_KBS_96.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.04,0.6705,Chloracidobacterium_thermophilum_OC1.fna,Acidobacteriaceae_sp_KBS_96.fna,0
0.07,0.6784,Acidobacteria_CoA2_BinC42.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.07,0.6781999999999999,Chloracidobacterium_thermophilum_OC1.fna,Acidobacteria_CoA2_BinC42.fna,0
0.05,0.6748999999999999,Acidobacteria_CoA8_BinC33.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.05,0.6746,Chloracidobacterium_thermophilum_OC1.fna,Acidobacteria_CoA8_BinC33.fna,0
0.06,0.6740999999999999,Acidobacteriales_BinDmb87.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.06,0.6743000000000001,Chloracidobacterium_thermophilum_OC1.fna,Acidobacteriales_BinDmb87.fna,0
0.07,0.6861,Acidobacteria_sp_Bin1_Ga0077522.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.07,0.6855,Chloracidobacterium_thermophilum_OC1.fna,Acidobacteria_sp_Bin1_Ga0077522.fna,0
0.06,0.6762,Acidobacteria_sp_Ga0074141.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.06,0.6765000000000001,Chloracidobacterium_thermophilum_OC1.fna,Acidobacteria_sp_Ga0074141.fna,0
0.05,0.6712,Acidobacteria_sp_genome_bin_23_Ga0077534.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.05,0.672,Chloracidobacterium_thermophilum_OC1.fna,Acidobacteria_sp_genome_bin_23_Ga0077534.fna,0
0.05,0.6729999999999999,Acidobacteria_sp_genome_bin_45_Ga0077553.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.05,0.6735,Chloracidobacterium_thermophilum_OC1.fna,Acidobacteria_sp_genome_bin_45_Ga0077553.fna,0
0.04,0.6742,Acidobacteriia_bacterium_EBPR_Ga0073602.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.04,0.6742,Chloracidobacterium_thermophilum_OC1.fna,Acidobacteriia_bacterium_EBPR_Ga0073602.fna,0
0.06,0.6823,Acidobacterium_capsulatum_ATCC_51196.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.06,0.6816,Chloracidobacterium_thermophilum_OC1.fna,Acidobacterium_capsulatum_ATCC_51196.fna,0
0.05,0.682,Acidobacterium_sp_PMMR2.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.05,0.6823999999999999,Chloracidobacterium_thermophilum_OC1.fna,Acidobacterium_sp_PMMR2.fna,0
0.04,0.6784,Acidobacterium_strain_J13.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.04,0.6784,Chloracidobacterium_thermophilum_OC1.fna,Acidobacterium_strain_J13.fna,0
0.05,0.6708,Bryobacter_aggregatus_DSM_18758.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.05,0.6703,Chloracidobacterium_thermophilum_OC1.fna,Bryobacter_aggregatus_DSM_18758.fna,0
0.05,0.6708,Bryobacter_aggregatus_MPL3.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.05,0.6703,Chloracidobacterium_thermophilum_OC1.fna,Bryobacter_aggregatus_MPL3.fna,0
0.05,0.6842,Bryocella_elongata_DSM_22489.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.05,0.6838,Chloracidobacterium_thermophilum_OC1.fna,Bryocella_elongata_DSM_22489.fna,0
0.92,0.9312,Candidatus_Chloracidobacterium_thermophilum_B.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.92,0.9312,Chloracidobacterium_thermophilum_OC1.fna,Candidatus_Chloracidobacterium_thermophilum_B.fna,0
0.06,0.675,Candidatus_Koribacter_versatilis_Ellin345.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.06,0.6745,Chloracidobacterium_thermophilum_OC1.fna,Candidatus_Koribacter_versatilis_Ellin345.fna,0
0.07,0.6728000000000001,Candidatus_Solibacter_usitatus.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.07,0.6723,Chloracidobacterium_thermophilum_OC1.fna,Candidatus_Solibacter_usitatus.fna,0
0.06,0.6790999999999999,Candidatus_Sulfotelmatobacter_kueseliae.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.06,0.6789000000000001,Chloracidobacterium_thermophilum_OC1.fna,Candidatus_Sulfotelmatobacter_kueseliae.fna,0
0.05,0.6784,Candidatus_Sulfotelmatomonas_gaucii.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.05,0.6790999999999999,Chloracidobacterium_thermophilum_OC1.fna,Candidatus_Sulfotelmatomonas_gaucii.fna,0
0.3,0.7188,Acidipila_rosea_DSM_103428.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.3,0.7188,Edaphobacter_aggregans_DSM_19364.fna,Acidipila_rosea_DSM_103428.fna,0
0.27,0.7231000000000001,Acidipila_sp_4G-K13.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.27,0.7225,Edaphobacter_aggregans_DSM_19364.fna,Acidipila_sp_4G-K13.fna,0
0.04,0.6793,Acidobacteria_bacterium_EAC88.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.04,0.6777,Edaphobacter_aggregans_DSM_19364.fna,Acidobacteria_bacterium_EAC88.fna,0
0.52,0.7669,Acidobacteria_bacterium_KBS_146.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.52,0.767,Edaphobacter_aggregans_DSM_19364.fna,Acidobacteria_bacterium_KBS_146.fna,0
0.07,0.6905,Acidobacteria_bacterium_NP133.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.07,0.6917,Edaphobacter_aggregans_DSM_19364.fna,Acidobacteria_bacterium_NP133.fna,0
0.05,0.6918000000000001,Acidobacteria_bacterium_RBG_13_68_16.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.05,0.6908,Edaphobacter_aggregans_DSM_19364.fna,Acidobacteria_bacterium_RBG_13_68_16.fna,0
0.08,0.6911,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_61_28.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.08,0.691,Edaphobacter_aggregans_DSM_19364.fna,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_61_28.fna,0
0.07,0.6933,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_64_15.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.07,0.6922,Edaphobacter_aggregans_DSM_19364.fna,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_64_15.fna,0
0.07,0.6972,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_67_21.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.07,0.6970999999999999,Edaphobacter_aggregans_DSM_19364.fna,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_67_21.fna,0
0.08,0.6919,Acidobacteria_bacterium_RIFCSPLOWO2_12_FULL_65_11.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.08,0.6907,Edaphobacter_aggregans_DSM_19364.fna,Acidobacteria_bacterium_RIFCSPLOWO2_12_FULL_65_11.fna,0
0.07,0.6986,Acidobacteria_bacterium_RIFCSPLOWO2_12_FULL_68_19.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.07,0.6981,Edaphobacter_aggregans_DSM_19364.fna,Acidobacteria_bacterium_RIFCSPLOWO2_12_FULL_68_19.fna,0
0.03,0.6896,Acidobacteria_BinDmb228.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.03,0.6887000000000001,Edaphobacter_aggregans_DSM_19364.fna,Acidobacteria_BinDmb228.fna,0
0.18,0.7119,Acidobacteriaceae_bacterium_SBC82.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.18,0.7118000000000001,Edaphobacter_aggregans_DSM_19364.fna,Acidobacteriaceae_bacterium_SBC82.fna,0
0.43,0.7801,Acidobacteriaceae_bacterium_TAA_166.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.43,0.78,Edaphobacter_aggregans_DSM_19364.fna,Acidobacteriaceae_bacterium_TAA_166.fna,0
0.19,0.7104,Acidobacteriaceae_bacterium_URHE0068.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.19,0.7101999999999999,Edaphobacter_aggregans_DSM_19364.fna,Acidobacteriaceae_bacterium_URHE0068.fna,0
0.25,0.7249,Acidobacteriaceae_sp_KBS_83.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.25,0.7251000000000001,Edaphobacter_aggregans_DSM_19364.fna,Acidobacteriaceae_sp_KBS_83.fna,0
0.43,0.7623000000000001,Acidobacteriaceae_sp_KBS_89.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.43,0.7623000000000001,Edaphobacter_aggregans_DSM_19364.fna,Acidobacteriaceae_sp_KBS_89.fna,0
0.07,0.6844,Acidobacteriaceae_sp_KBS_96.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.07,0.6845,Edaphobacter_aggregans_DSM_19364.fna,Acidobacteriaceae_sp_KBS_96.fna,0
0.06,0.7001999999999999,Acidobacteria_CoA2_BinC42.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.06,0.7011,Edaphobacter_aggregans_DSM_19364.fna,Acidobacteria_CoA2_BinC42.fna,0
0.05,0.6931999999999999,Acidobacteria_CoA8_BinC33.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.05,0.6938,Edaphobacter_aggregans_DSM_19364.fna,Acidobacteria_CoA8_BinC33.fna,0
0.06,0.6884999999999999,Acidobacteriales_BinDmb87.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.06,0.6890000000000001,Edaphobacter_aggregans_DSM_19364.fna,Acidobacteriales_BinDmb87.fna,0
0.07,0.6988,Acidobacteria_sp_Bin1_Ga0077522.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.07,0.6987000000000001,Edaphobacter_aggregans_DSM_19364.fna,Acidobacteria_sp_Bin1_Ga0077522.fna,0
0.05,0.6815000000000001,Acidobacteria_sp_Ga0074141.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.05,0.6817,Edaphobacter_aggregans_DSM_19364.fna,Acidobacteria_sp_Ga0074141.fna,0
0.04,0.6727,Acidobacteria_sp_genome_bin_23_Ga0077534.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.04,0.6728000000000001,Edaphobacter_aggregans_DSM_19364.fna,Acidobacteria_sp_genome_bin_23_Ga0077534.fna,0
0.05,0.6923,Acidobacteria_sp_genome_bin_45_Ga0077553.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.05,0.6920999999999999,Edaphobacter_aggregans_DSM_19364.fna,Acidobacteria_sp_genome_bin_45_Ga0077553.fna,0
0.03,0.6765000000000001,Acidobacteriia_bacterium_EBPR_Ga0073602.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.03,0.677,Edaphobacter_aggregans_DSM_19364.fna,Acidobacteriia_bacterium_EBPR_Ga0073602.fna,0
0.26,0.7184,Acidobacterium_capsulatum_ATCC_51196.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.26,0.7182999999999999,Edaphobacter_aggregans_DSM_19364.fna,Acidobacterium_capsulatum_ATCC_51196.fna,0
0.26,0.7093,Acidobacterium_sp_PMMR2.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.26,0.7092,Edaphobacter_aggregans_DSM_19364.fna,Acidobacterium_sp_PMMR2.fna,0
0.44,0.7872,Acidobacterium_strain_J13.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.44,0.7872,Edaphobacter_aggregans_DSM_19364.fna,Acidobacterium_strain_J13.fna,0
0.06,0.6890000000000001,Bryobacter_aggregatus_DSM_18758.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.06,0.6888,Edaphobacter_aggregans_DSM_19364.fna,Bryobacter_aggregatus_DSM_18758.fna,0
0.06,0.6890000000000001,Bryobacter_aggregatus_MPL3.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.06,0.6888,Edaphobacter_aggregans_DSM_19364.fna,Bryobacter_aggregatus_MPL3.fna,0
0.28,0.7292000000000001,Bryocella_elongata_DSM_22489.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.28,0.7295,Edaphobacter_aggregans_DSM_19364.fna,Bryocella_elongata_DSM_22489.fna,0
0.05,0.68,Candidatus_Chloracidobacterium_thermophilum_B.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.05,0.6794,Edaphobacter_aggregans_DSM_19364.fna,Candidatus_Chloracidobacterium_thermophilum_B.fna,0
0.14,0.7020000000000001,Candidatus_Koribacter_versatilis_Ellin345.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.14,0.7017,Edaphobacter_aggregans_DSM_19364.fna,Candidatus_Koribacter_versatilis_Ellin345.fna,0
0.09,0.6934999999999999,Candidatus_Solibacter_usitatus.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.09,0.6936,Edaphobacter_aggregans_DSM_19364.fna,Candidatus_Solibacter_usitatus.fna,0
0.13,0.7034999999999999,Candidatus_Sulfotelmatobacter_kueseliae.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.13,0.7031999999999999,Edaphobacter_aggregans_DSM_19364.fna,Candidatus_Sulfotelmatobacter_kueseliae.fna,0
0.19,0.708,Candidatus_Sulfotelmatomonas_gaucii.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.19,0.7081000000000001,Edaphobacter_aggregans_DSM_19364.fna,Candidatus_Sulfotelmatomonas_gaucii.fna,0
0.05,0.6820999999999999,Chloracidobacterium_thermophilum_OC1.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.05,0.6820999999999999,Edaphobacter_aggregans_DSM_19364.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.26,0.7114,Acidipila_rosea_DSM_103428.fna,Edaphobacter_aggregans_EB153.fna,0
0.26,0.7114,Edaphobacter_aggregans_EB153.fna,Acidipila_rosea_DSM_103428.fna,0
0.25,0.716,Acidipila_sp_4G-K13.fna,Edaphobacter_aggregans_EB153.fna,0
0.25,0.716,Edaphobacter_aggregans_EB153.fna,Acidipila_sp_4G-K13.fna,0
0.04,0.6729,Acidobacteria_bacterium_EAC88.fna,Edaphobacter_aggregans_EB153.fna,0
0.04,0.6722,Edaphobacter_aggregans_EB153.fna,Acidobacteria_bacterium_EAC88.fna,0
0.43,0.7421,Acidobacteria_bacterium_KBS_146.fna,Edaphobacter_aggregans_EB153.fna,0
0.43,0.7421,Edaphobacter_aggregans_EB153.fna,Acidobacteria_bacterium_KBS_146.fna,0
0.06,0.6817,Acidobacteria_bacterium_NP133.fna,Edaphobacter_aggregans_EB153.fna,0
0.06,0.6816,Edaphobacter_aggregans_EB153.fna,Acidobacteria_bacterium_NP133.fna,0
0.04,0.68,Acidobacteria_bacterium_RBG_13_68_16.fna,Edaphobacter_aggregans_EB153.fna,0
0.04,0.6797,Edaphobacter_aggregans_EB153.fna,Acidobacteria_bacterium_RBG_13_68_16.fna,0
0.06,0.685,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_61_28.fna,Edaphobacter_aggregans_EB153.fna,0
0.06,0.6849,Edaphobacter_aggregans_EB153.fna,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_61_28.fna,0
0.05,0.6870999999999999,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_64_15.fna,Edaphobacter_aggregans_EB153.fna,0
0.05,0.6881,Edaphobacter_aggregans_EB153.fna,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_64_15.fna,0
0.05,0.69,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_67_21.fna,Edaphobacter_aggregans_EB153.fna,0
0.05,0.6890000000000001,Edaphobacter_aggregans_EB153.fna,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_67_21.fna,0
0.05,0.6870999999999999,Acidobacteria_bacterium_RIFCSPLOWO2_12_FULL_65_11.fna,Edaphobacter_aggregans_EB153.fna,0
0.05,0.6859999999999999,Edaphobacter_aggregans_EB153.fna,Acidobacteria_bacterium_RIFCSPLOWO2_12_FULL_65_11.fna,0
0.05,0.6893,Acidobacteria_bacterium_RIFCSPLOWO2_12_FULL_68_19.fna,Edaphobacter_aggregans_EB153.fna,0
0.05,0.6894,Edaphobacter_aggregans_EB153.fna,Acidobacteria_bacterium_RIFCSPLOWO2_12_FULL_68_19.fna,0
0.02,0.6809000000000001,Acidobacteria_BinDmb228.fna,Edaphobacter_aggregans_EB153.fna,0
0.02,0.6806,Edaphobacter_aggregans_EB153.fna,Acidobacteria_BinDmb228.fna,0
0.19,0.7075,Acidobacteriaceae_bacterium_SBC82.fna,Edaphobacter_aggregans_EB153.fna,0
0.19,0.7075,Edaphobacter_aggregans_EB153.fna,Acidobacteriaceae_bacterium_SBC82.fna,0
0.34,0.753,Acidobacteriaceae_bacterium_TAA_166.fna,Edaphobacter_aggregans_EB153.fna,0
0.34,0.753,Edaphobacter_aggregans_EB153.fna,Acidobacteriaceae_bacterium_TAA_166.fna,0
0.17,0.7056,Acidobacteriaceae_bacterium_URHE0068.fna,Edaphobacter_aggregans_EB153.fna,0
0.17,0.7056999999999999,Edaphobacter_aggregans_EB153.fna,Acidobacteriaceae_bacterium_URHE0068.fna,0
0.22,0.7132999999999999,Acidobacteriaceae_sp_KBS_83.fna,Edaphobacter_aggregans_EB153.fna,0
0.22,0.7132999999999999,Edaphobacter_aggregans_EB153.fna,Acidobacteriaceae_sp_KBS_83.fna,0
0.46,0.7686,Acidobacteriaceae_sp_KBS_89.fna,Edaphobacter_aggregans_EB153.fna,0
0.46,0.7685,Edaphobacter_aggregans_EB153.fna,Acidobacteriaceae_sp_KBS_89.fna,0
0.06,0.6789000000000001,Acidobacteriaceae_sp_KBS_96.fna,Edaphobacter_aggregans_EB153.fna,0
0.06,0.6788,Edaphobacter_aggregans_EB153.fna,Acidobacteriaceae_sp_KBS_96.fna,0
